年月,都道府県,未使用1,未使用2,未使用3,店舗タイプ,未使用4,ジョブカテゴリ,カウント
2015-01-01,奈良県,-,-,-,小型,-,,40
2015-01-01,和歌山県,-,-,-,小型,-,,14
2015-01-01,鳥取県,-,-,-,小型,-,,11
2015-01-01,島根県,-,-,-,小型,-,,31
2015-01-01,岡山県,-,-,-,小型,-,,95
2015-01-01,広島県,-,-,-,小型,-,,59
2015-01-01,山口県,-,-,-,小型,-,,37
2015-01-01,徳島県,-,-,-,小型,-,,30
2015-01-01,香川県,-,-,-,小型,-,,7
2015-01-01,愛媛県,-,-,-,小型,-,,38
2015-01-01,高知県,-,-,-,小型,-,,44
2015-01-01,福岡県,-,-,-,小型,-,,86
2015-01-01,佐賀県,-,-,-,小型,-,,16
2015-01-01,長崎県,-,-,-,小型,-,,50
2015-01-01,熊本県,-,-,-,小型,-,,90
2015-01-01,大分県,-,-,-,小型,-,,38
2015-01-01,宮崎県,-,-,-,小型,-,,32
2015-01-01,鹿児島県,-,-,-,小型,-,,80
2015-01-01,沖縄県,-,-,-,小型,-,,10
2015-02-01,北海道,-,-,-,小型,-,,218
2015-02-01,青森県,-,-,-,小型,-,,31
2015-02-01,岩手県,-,-,-,小型,-,,45
2015-02-01,宮城県,-,-,-,小型,-,,43
2015-02-01,秋田県,-,-,-,小型,-,,13
2015-02-01,山形県,-,-,-,小型,-,,31
2015-02-01,福島県,-,-,-,小型,-,,107
2015-02-01,茨城県,-,-,-,小型,-,,66
2015-02-01,栃木県,-,-,-,小型,-,,41
2015-02-01,群馬県,-,-,-,小型,-,,29
2015-02-01,埼玉県,-,-,-,小型,-,,274
2015-02-01,千葉県,-,-,-,小型,-,,261
2015-02-01,東京都,-,-,-,小型,-,,1074
2015-02-01,神奈川県,-,-,-,小型,-,,430
2015-02-01,新潟県,-,-,-,小型,-,,77
2015-02-01,山梨県,-,-,-,小型,-,,11
2015-02-01,長野県,-,-,-,小型,-,,20
2015-02-01,富山県,-,-,-,小型,-,,23
2015-02-01,石川県,-,-,-,小型,-,,55
2015-02-01,福井県,-,-,-,小型,-,,16
2015-02-01,岐阜県,-,-,-,小型,-,,37
2015-02-01,静岡県,-,-,-,小型,-,,103
2015-02-01,愛知県,-,-,-,小型,-,,130
2015-02-01,三重県,-,-,-,小型,-,,17
2015-02-01,滋賀県,-,-,-,小型,-,,19
2015-02-01,京都府,-,-,-,小型,-,,71
2015-02-01,大阪府,-,-,-,小型,-,,220
2015-02-01,兵庫県,-,-,-,小型,-,,144
2015-02-01,奈良県,-,-,-,小型,-,,40
2015-02-01,和歌山県,-,-,-,小型,-,,14
2015-02-01,鳥取県,-,-,-,小型,-,,11
2015-02-01,島根県,-,-,-,小型,-,,32
2015-02-01,岡山県,-,-,-,小型,-,,95
2015-02-01,広島県,-,-,-,小型,-,,59
2015-02-01,山口県,-,-,-,小型,-,,37
2015-02-01,徳島県,-,-,-,小型,-,,30
2015-02-01,香川県,-,-,-,小型,-,,7
2015-02-01,愛媛県,-,-,-,小型,-,,38
2015-02-01,高知県,-,-,-,小型,-,,45
2015-02-01,福岡県,-,-,-,小型,-,,80
2015-02-01,佐賀県,-,-,-,小型,-,,18
2015-02-01,長崎県,-,-,-,小型,-,,50
2015-02-01,熊本県,-,-,-,小型,-,,92
2015-02-01,大分県,-,-,-,小型,-,,38
2015-02-01,宮崎県,-,-,-,小型,-,,33
2015-02-01,鹿児島県,-,-,-,小型,-,,81
2015-02-01,沖縄県,-,-,-,小型,-,,10
2015-03-01,北海道,-,-,-,小型,-,,221
2015-03-01,青森県,-,-,-,小型,-,,31
2015-03-01,岩手県,-,-,-,小型,-,,45
2015-03-01,宮城県,-,-,-,小型,-,,42
2015-03-01,秋田県,-,-,-,小型,-,,13
2015-03-01,山形県,-,-,-,小型,-,,32
2015-03-01,福島県,-,-,-,小型,-,,107
2015-03-01,茨城県,-,-,-,小型,-,,66
2015-03-01,栃木県,-,-,-,小型,-,,41
2015-03-01,群馬県,-,-,-,小型,-,,29
2015-03-01,埼玉県,-,-,-,小型,-,,276
2015-03-01,千葉県,-,-,-,小型,-,,262
2015-03-01,東京都,-,-,-,小型,-,,1076
2015-03-01,神奈川県,-,-,-,小型,-,,409
2015-03-01,新潟県,-,-,-,小型,-,,77
2015-03-01,山梨県,-,-,-,小型,-,,11
2015-03-01,長野県,-,-,-,小型,-,,20
2015-03-01,富山県,-,-,-,小型,-,,23
2015-03-01,石川県,-,-,-,小型,-,,55
2015-03-01,福井県,-,-,-,小型,-,,16
2015-03-01,岐阜県,-,-,-,小型,-,,37
2015-03-01,静岡県,-,-,-,小型,-,,103
2015-03-01,愛知県,-,-,-,小型,-,,129
2015-03-01,三重県,-,-,-,小型,-,,17
2015-03-01,滋賀県,-,-,-,小型,-,,19
2015-03-01,京都府,-,-,-,小型,-,,71
2015-03-01,大阪府,-,-,-,小型,-,,220
2015-03-01,兵庫県,-,-,-,小型,-,,143
2015-03-01,奈良県,-,-,-,小型,-,,41
2015-03-01,和歌山県,-,-,-,小型,-,,14
2015-03-01,鳥取県,-,-,-,小型,-,,11
2015-03-01,島根県,-,-,-,小型,-,,32
2015-03-01,岡山県,-,-,-,小型,-,,94
2015-03-01,広島県,-,-,-,小型,-,,59
2015-03-01,山口県,-,-,-,小型,-,,37
2015-03-01,徳島県,-,-,-,小型,-,,30
2015-03-01,香川県,-,-,-,小型,-,,7
2015-03-01,愛媛県,-,-,-,小型,-,,38
2015-03-01,高知県,-,-,-,小型,-,,45
2015-03-01,福岡県,-,-,-,小型,-,,80
2015-03-01,佐賀県,-,-,-,小型,-,,18
2015-03-01,長崎県,-,-,-,小型,-,,50
2015-03-01,熊本県,-,-,-,小型,-,,92
2015-03-01,大分県,-,-,-,小型,-,,38
2015-03-01,宮崎県,-,-,-,小型,-,,33
2015-03-01,鹿児島県,-,-,-,小型,-,,81
2015-03-01,沖縄県,-,-,-,小型,-,,10
2015-04-01,北海道,-,-,-,小型,-,,221
2015-04-01,青森県,-,-,-,小型,-,,31
2015-04-01,岩手県,-,-,-,小型,-,,45
2015-04-01,宮城県,-,-,-,小型,-,,41
2015-04-01,秋田県,-,-,-,小型,-,,13
2015-04-01,山形県,-,-,-,小型,-,,32
2015-04-01,福島県,-,-,-,小型,-,,107
2015-04-01,茨城県,-,-,-,小型,-,,67
2015-04-01,栃木県,-,-,-,小型,-,,45
2015-04-01,群馬県,-,-,-,小型,-,,29
2015-04-01,埼玉県,-,-,-,小型,-,,275
2015-04-01,千葉県,-,-,-,小型,-,,260
2015-04-01,東京都,-,-,-,小型,-,,1076
2015-04-01,神奈川県,-,-,-,小型,-,,405
2015-04-01,新潟県,-,-,-,小型,-,,77
2015-04-01,山梨県,-,-,-,小型,-,,11
2015-04-01,長野県,-,-,-,小型,-,,20
2015-04-01,富山県,-,-,-,小型,-,,23
2015-04-01,石川県,-,-,-,小型,-,,55
2015-04-01,福井県,-,-,-,小型,-,,16
2015-04-01,岐阜県,-,-,-,小型,-,,37
2015-04-01,静岡県,-,-,-,小型,-,,103
2015-04-01,愛知県,-,-,-,小型,-,,125
2015-04-01,三重県,-,-,-,小型,-,,17
2015-04-01,滋賀県,-,-,-,小型,-,,19
2015-04-01,京都府,-,-,-,小型,-,,71
2015-04-01,大阪府,-,-,-,小型,-,,218
2015-04-01,兵庫県,-,-,-,小型,-,,143
2015-04-01,奈良県,-,-,-,小型,-,,41
2015-04-01,和歌山県,-,-,-,小型,-,,14
2015-04-01,鳥取県,-,-,-,小型,-,,11
2015-04-01,島根県,-,-,-,小型,-,,29
2015-04-01,岡山県,-,-,-,小型,-,,94
2015-04-01,広島県,-,-,-,小型,-,,59
2015-04-01,山口県,-,-,-,小型,-,,36
2015-04-01,徳島県,-,-,-,小型,-,,30
2015-04-01,香川県,-,-,-,小型,-,,7
2015-04-01,愛媛県,-,-,-,小型,-,,38
2015-04-01,高知県,-,-,-,小型,-,,46
2015-04-01,福岡県,-,-,-,小型,-,,79
2015-04-01,佐賀県,-,-,-,小型,-,,18
2015-04-01,長崎県,-,-,-,小型,-,,50
2015-04-01,熊本県,-,-,-,小型,-,,97
2015-04-01,大分県,-,-,-,小型,-,,36
2015-04-01,宮崎県,-,-,-,小型,-,,32
2015-04-01,鹿児島県,-,-,-,小型,-,,81
2015-04-01,沖縄県,-,-,-,小型,-,,10
2015-05-01,北海道,-,-,-,小型,-,,227
2015-05-01,青森県,-,-,-,小型,-,,30
2015-05-01,岩手県,-,-,-,小型,-,,45
2015-05-01,宮城県,-,-,-,小型,-,,41
2015-05-01,秋田県,-,-,-,小型,-,,13
2015-05-01,山形県,-,-,-,小型,-,,32
2015-05-01,福島県,-,-,-,小型,-,,106
2015-05-01,茨城県,-,-,-,小型,-,,67
2015-05-01,栃木県,-,-,-,小型,-,,44
2015-05-01,群馬県,-,-,-,小型,-,,29
2015-05-01,埼玉県,-,-,-,小型,-,,274
2015-05-01,千葉県,-,-,-,小型,-,,262
2015-05-01,東京都,-,-,-,小型,-,,1082
2015-05-01,神奈川県,-,-,-,小型,-,,406
2015-05-01,新潟県,-,-,-,小型,-,,84
2015-05-01,山梨県,-,-,-,小型,-,,11
2015-05-01,長野県,-,-,-,小型,-,,22
2015-05-01,富山県,-,-,-,小型,-,,23
2015-05-01,石川県,-,-,-,小型,-,,51
2015-05-01,福井県,-,-,-,小型,-,,16
2015-05-01,岐阜県,-,-,-,小型,-,,37
2015-05-01,静岡県,-,-,-,小型,-,,101
2015-05-01,愛知県,-,-,-,小型,-,,124
2015-05-01,三重県,-,-,-,小型,-,,17
2015-05-01,滋賀県,-,-,-,小型,-,,19
2015-05-01,京都府,-,-,-,小型,-,,71
2015-05-01,大阪府,-,-,-,小型,-,,219
2015-05-01,兵庫県,-,-,-,小型,-,,142
2015-05-01,奈良県,-,-,-,小型,-,,42
2015-05-01,和歌山県,-,-,-,小型,-,,14
2015-05-01,鳥取県,-,-,-,小型,-,,11
2015-05-01,島根県,-,-,-,小型,-,,29
2015-05-01,岡山県,-,-,-,小型,-,,94
2015-05-01,広島県,-,-,-,小型,-,,58
2015-05-01,山口県,-,-,-,小型,-,,35
2015-05-01,徳島県,-,-,-,小型,-,,30
2015-05-01,香川県,-,-,-,小型,-,,7
2015-05-01,愛媛県,-,-,-,小型,-,,38
2015-05-01,高知県,-,-,-,小型,-,,46
2015-05-01,福岡県,-,-,-,小型,-,,80
2015-05-01,佐賀県,-,-,-,小型,-,,17
2015-05-01,長崎県,-,-,-,小型,-,,55
2015-05-01,熊本県,-,-,-,小型,-,,97
2015-05-01,大分県,-,-,-,小型,-,,37
2015-05-01,宮崎県,-,-,-,小型,-,,31
2015-05-01,鹿児島県,-,-,-,小型,-,,80
2015-05-01,沖縄県,-,-,-,小型,-,,10
2015-06-01,北海道,-,-,-,小型,-,,230
2015-06-01,青森県,-,-,-,小型,-,,30
2015-06-01,岩手県,-,-,-,小型,-,,45
2015-06-01,宮城県,-,-,-,小型,-,,41
2015-06-01,秋田県,-,-,-,小型,-,,13
2015-06-01,山形県,-,-,-,小型,-,,32
2015-06-01,福島県,-,-,-,小型,-,,106
2015-06-01,茨城県,-,-,-,小型,-,,67
2015-06-01,栃木県,-,-,-,小型,-,,44
2015-06-01,群馬県,-,-,-,小型,-,,29
2015-06-01,埼玉県,-,-,-,小型,-,,275
2015-06-01,千葉県,-,-,-,小型,-,,263
2015-06-01,東京都,-,-,-,小型,-,,1091
2015-06-01,神奈川県,-,-,-,小型,-,,410
2015-06-01,新潟県,-,-,-,小型,-,,84
2015-06-01,山梨県,-,-,-,小型,-,,11
2015-06-01,長野県,-,-,-,小型,-,,23
2015-06-01,富山県,-,-,-,小型,-,,23
2015-06-01,石川県,-,-,-,小型,-,,50
2015-06-01,福井県,-,-,-,小型,-,,16
2015-06-01,岐阜県,-,-,-,小型,-,,38
2015-06-01,静岡県,-,-,-,小型,-,,104
2015-06-01,愛知県,-,-,-,小型,-,,125
2015-06-01,三重県,-,-,-,小型,-,,17
2015-06-01,滋賀県,-,-,-,小型,-,,19
2015-06-01,京都府,-,-,-,小型,-,,70
2015-06-01,大阪府,-,-,-,小型,-,,218
2015-06-01,兵庫県,-,-,-,小型,-,,147
2015-06-01,奈良県,-,-,-,小型,-,,42
2015-06-01,和歌山県,-,-,-,小型,-,,14
2015-06-01,鳥取県,-,-,-,小型,-,,11
2015-06-01,島根県,-,-,-,小型,-,,29
2015-06-01,岡山県,-,-,-,小型,-,,94
2015-06-01,広島県,-,-,-,小型,-,,60
2015-06-01,山口県,-,-,-,小型,-,,34
2015-06-01,徳島県,-,-,-,小型,-,,31
2015-06-01,香川県,-,-,-,小型,-,,7
2015-06-01,愛媛県,-,-,-,小型,-,,38
2015-06-01,高知県,-,-,-,小型,-,,45
2015-06-01,福岡県,-,-,-,小型,-,,83
2015-06-01,佐賀県,-,-,-,小型,-,,18
2015-06-01,長崎県,-,-,-,小型,-,,55
2015-06-01,熊本県,-,-,-,小型,-,,98
2015-06-01,大分県,-,-,-,小型,-,,39
2015-06-01,宮崎県,-,-,-,小型,-,,31
2015-06-01,鹿児島県,-,-,-,小型,-,,80
2015-06-01,沖縄県,-,-,-,小型,-,,10
2015-07-01,北海道,-,-,-,小型,-,,234
2015-07-01,青森県,-,-,-,小型,-,,31
2015-07-01,岩手県,-,-,-,小型,-,,45
2015-07-01,宮城県,-,-,-,小型,-,,43
2015-07-01,秋田県,-,-,-,小型,-,,14
2015-07-01,山形県,-,-,-,小型,-,,32
2015-07-01,福島県,-,-,-,小型,-,,106
2015-07-01,茨城県,-,-,-,小型,-,,69
2015-07-01,栃木県,-,-,-,小型,-,,44
2015-07-01,群馬県,-,-,-,小型,-,,29
2015-07-01,埼玉県,-,-,-,小型,-,,275
2015-07-01,千葉県,-,-,-,小型,-,,263
2015-07-01,東京都,-,-,-,小型,-,,1105
2015-07-01,神奈川県,-,-,-,小型,-,,415
2015-07-01,新潟県,-,-,-,小型,-,,84
2015-07-01,山梨県,-,-,-,小型,-,,11
2015-07-01,長野県,-,-,-,小型,-,,24
2015-07-01,富山県,-,-,-,小型,-,,23
2015-07-01,石川県,-,-,-,小型,-,,50
2015-07-01,福井県,-,-,-,小型,-,,16
2015-07-01,岐阜県,-,-,-,小型,-,,38
2015-07-01,静岡県,-,-,-,小型,-,,105
2015-07-01,愛知県,-,-,-,小型,-,,125
2015-07-01,三重県,-,-,-,小型,-,,17
2015-07-01,滋賀県,-,-,-,小型,-,,20
2015-07-01,京都府,-,-,-,小型,-,,77
2015-07-01,大阪府,-,-,-,小型,-,,216
2015-07-01,兵庫県,-,-,-,小型,-,,147
2015-07-01,奈良県,-,-,-,小型,-,,42
2015-07-01,和歌山県,-,-,-,小型,-,,14
2015-07-01,鳥取県,-,-,-,小型,-,,11
2015-07-01,島根県,-,-,-,小型,-,,29
2015-07-01,岡山県,-,-,-,小型,-,,95
2015-07-01,広島県,-,-,-,小型,-,,59
2015-07-01,山口県,-,-,-,小型,-,,34
2015-07-01,徳島県,-,-,-,小型,-,,31
2015-07-01,香川県,-,-,-,小型,-,,7
2015-07-01,愛媛県,-,-,-,小型,-,,38
2015-07-01,高知県,-,-,-,小型,-,,45
2015-07-01,福岡県,-,-,-,小型,-,,84
2015-07-01,佐賀県,-,-,-,小型,-,,18
2015-07-01,長崎県,-,-,-,小型,-,,55
2015-07-01,熊本県,-,-,-,小型,-,,97
2015-07-01,大分県,-,-,-,小型,-,,39
2015-07-01,宮崎県,-,-,-,小型,-,,31
2015-07-01,鹿児島県,-,-,-,小型,-,,81
2015-07-01,沖縄県,-,-,-,小型,-,,10
2015-08-01,北海道,-,-,-,小型,-,,234
2015-08-01,青森県,-,-,-,小型,-,,31
2015-08-01,岩手県,-,-,-,小型,-,,45
2015-08-01,宮城県,-,-,-,小型,-,,41
2015-08-01,秋田県,-,-,-,小型,-,,14
2015-08-01,山形県,-,-,-,小型,-,,32
2015-08-01,福島県,-,-,-,小型,-,,106
2015-08-01,茨城県,-,-,-,小型,-,,69
2015-08-01,栃木県,-,-,-,小型,-,,44
2015-08-01,群馬県,-,-,-,小型,-,,29
2015-08-01,埼玉県,-,-,-,小型,-,,271
2015-08-01,千葉県,-,-,-,小型,-,,261
2015-08-01,東京都,-,-,-,小型,-,,1104
2015-08-01,神奈川県,-,-,-,小型,-,,418
2015-08-01,新潟県,-,-,-,小型,-,,84
2015-08-01,山梨県,-,-,-,小型,-,,11
2015-08-01,長野県,-,-,-,小型,-,,24
2015-08-01,富山県,-,-,-,小型,-,,23
2015-08-01,石川県,-,-,-,小型,-,,50
2015-08-01,福井県,-,-,-,小型,-,,16
2015-08-01,岐阜県,-,-,-,小型,-,,38
2015-08-01,静岡県,-,-,-,小型,-,,105
2015-08-01,愛知県,-,-,-,小型,-,,125
2015-08-01,三重県,-,-,-,小型,-,,17
2015-08-01,滋賀県,-,-,-,小型,-,,20
2015-08-01,京都府,-,-,-,小型,-,,78
2015-08-01,大阪府,-,-,-,小型,-,,216
2015-08-01,兵庫県,-,-,-,小型,-,,148
2015-08-01,奈良県,-,-,-,小型,-,,42
2015-08-01,和歌山県,-,-,-,小型,-,,14
2015-08-01,鳥取県,-,-,-,小型,-,,11
2015-08-01,島根県,-,-,-,小型,-,,29
2015-08-01,岡山県,-,-,-,小型,-,,95
2015-08-01,広島県,-,-,-,小型,-,,59
2015-08-01,山口県,-,-,-,小型,-,,34
2015-08-01,徳島県,-,-,-,小型,-,,31
2015-08-01,香川県,-,-,-,小型,-,,7
2015-08-01,愛媛県,-,-,-,小型,-,,38
2015-08-01,高知県,-,-,-,小型,-,,45
2015-08-01,福岡県,-,-,-,小型,-,,84
2015-08-01,佐賀県,-,-,-,小型,-,,18
2015-08-01,長崎県,-,-,-,小型,-,,55
2015-08-01,熊本県,-,-,-,小型,-,,97
2015-08-01,大分県,-,-,-,小型,-,,39
2015-08-01,宮崎県,-,-,-,小型,-,,31
2015-08-01,鹿児島県,-,-,-,小型,-,,81
2015-08-01,沖縄県,-,-,-,小型,-,,10
2015-09-01,北海道,-,-,-,小型,-,,234
2015-09-01,青森県,-,-,-,小型,-,,31
2015-09-01,岩手県,-,-,-,小型,-,,45
2015-09-01,宮城県,-,-,-,小型,-,,41
2015-09-01,秋田県,-,-,-,小型,-,,14
2015-09-01,山形県,-,-,-,小型,-,,32
2015-09-01,福島県,-,-,-,小型,-,,106
2015-09-01,茨城県,-,-,-,小型,-,,69
2015-09-01,栃木県,-,-,-,小型,-,,44
2015-09-01,群馬県,-,-,-,小型,-,,29
2015-09-01,埼玉県,-,-,-,小型,-,,273
2015-09-01,千葉県,-,-,-,小型,-,,263
2015-09-01,東京都,-,-,-,小型,-,,1107
2015-09-01,神奈川県,-,-,-,小型,-,,418
2015-09-01,新潟県,-,-,-,小型,-,,84
2015-09-01,山梨県,-,-,-,小型,-,,11
2015-09-01,長野県,-,-,-,小型,-,,24
2015-09-01,富山県,-,-,-,小型,-,,23
2015-09-01,石川県,-,-,-,小型,-,,50
2015-09-01,福井県,-,-,-,小型,-,,16
2015-09-01,岐阜県,-,-,-,小型,-,,38
2015-09-01,静岡県,-,-,-,小型,-,,105
2015-09-01,愛知県,-,-,-,小型,-,,126
2015-09-01,三重県,-,-,-,小型,-,,17
2015-09-01,滋賀県,-,-,-,小型,-,,20
2015-09-01,京都府,-,-,-,小型,-,,78
2015-09-01,大阪府,-,-,-,小型,-,,217
2015-09-01,兵庫県,-,-,-,小型,-,,147
2015-09-01,奈良県,-,-,-,小型,-,,42
2015-09-01,和歌山県,-,-,-,小型,-,,14
2015-09-01,鳥取県,-,-,-,小型,-,,11
2015-09-01,島根県,-,-,-,小型,-,,29
2015-09-01,岡山県,-,-,-,小型,-,,95
2015-09-01,広島県,-,-,-,小型,-,,59
2015-09-01,山口県,-,-,-,小型,-,,34
2015-09-01,徳島県,-,-,-,小型,-,,31
2015-09-01,香川県,-,-,-,小型,-,,7
2015-09-01,愛媛県,-,-,-,小型,-,,38
2015-09-01,高知県,-,-,-,小型,-,,45
2015-09-01,福岡県,-,-,-,小型,-,,84
2015-09-01,佐賀県,-,-,-,小型,-,,18
2015-09-01,長崎県,-,-,-,小型,-,,55
2015-09-01,熊本県,-,-,-,小型,-,,97
2015-09-01,大分県,-,-,-,小型,-,,39
2015-09-01,宮崎県,-,-,-,小型,-,,31
2015-09-01,鹿児島県,-,-,-,小型,-,,81
2015-09-01,沖縄県,-,-,-,小型,-,,10
2015-10-01,北海道,-,-,-,小型,-,,234
2015-10-01,青森県,-,-,-,小型,-,,31
2015-10-01,岩手県,-,-,-,小型,-,,47
2015-10-01,宮城県,-,-,-,小型,-,,41
2015-10-01,秋田県,-,-,-,小型,-,,14
2015-10-01,山形県,-,-,-,小型,-,,32
2015-10-01,福島県,-,-,-,小型,-,,106
2015-10-01,茨城県,-,-,-,小型,-,,68
2015-10-01,栃木県,-,-,-,小型,-,,44
2015-10-01,群馬県,-,-,-,小型,-,,28
2015-10-01,埼玉県,-,-,-,小型,-,,270
2015-10-01,千葉県,-,-,-,小型,-,,264
2015-10-01,東京都,-,-,-,小型,-,,1108
2015-10-01,神奈川県,-,-,-,小型,-,,417
2015-10-01,新潟県,-,-,-,小型,-,,84
2015-10-01,山梨県,-,-,-,小型,-,,11
2015-10-01,長野県,-,-,-,小型,-,,24
2015-10-01,富山県,-,-,-,小型,-,,23
2015-10-01,石川県,-,-,-,小型,-,,50
2015-10-01,福井県,-,-,-,小型,-,,16
2015-10-01,岐阜県,-,-,-,小型,-,,38
2015-10-01,静岡県,-,-,-,小型,-,,106
2015-10-01,愛知県,-,-,-,小型,-,,127
2015-10-01,三重県,-,-,-,小型,-,,16
2015-10-01,滋賀県,-,-,-,小型,-,,20
2015-10-01,京都府,-,-,-,小型,-,,78
2015-10-01,大阪府,-,-,-,小型,-,,226
2015-10-01,兵庫県,-,-,-,小型,-,,147
2015-10-01,奈良県,-,-,-,小型,-,,42
2015-10-01,和歌山県,-,-,-,小型,-,,14
2015-10-01,鳥取県,-,-,-,小型,-,,11
2015-10-01,島根県,-,-,-,小型,-,,29
2015-10-01,岡山県,-,-,-,小型,-,,95
2015-10-01,広島県,-,-,-,小型,-,,59
2015-10-01,山口県,-,-,-,小型,-,,34
2015-10-01,徳島県,-,-,-,小型,-,,31
2015-10-01,香川県,-,-,-,小型,-,,7
2015-10-01,愛媛県,-,-,-,小型,-,,38
2015-10-01,高知県,-,-,-,小型,-,,45
2015-10-01,福岡県,-,-,-,小型,-,,84
2015-10-01,佐賀県,-,-,-,小型,-,,19
2015-10-01,長崎県,-,-,-,小型,-,,55
2015-10-01,熊本県,-,-,-,小型,-,,93
2015-10-01,大分県,-,-,-,小型,-,,39
2015-10-01,宮崎県,-,-,-,小型,-,,31
2015-10-01,鹿児島県,-,-,-,小型,-,,81
2015-10-01,沖縄県,-,-,-,小型,-,,10
2015-11-01,北海道,-,-,-,小型,-,,232
2015-11-01,青森県,-,-,-,小型,-,,29
2015-11-01,岩手県,-,-,-,小型,-,,47
2015-11-01,宮城県,-,-,-,小型,-,,41
2015-11-01,秋田県,-,-,-,小型,-,,14
2015-11-01,山形県,-,-,-,小型,-,,32
2015-11-01,福島県,-,-,-,小型,-,,106
2015-11-01,茨城県,-,-,-,小型,-,,69
2015-11-01,栃木県,-,-,-,小型,-,,44
2015-11-01,群馬県,-,-,-,小型,-,,28
2015-11-01,埼玉県,-,-,-,小型,-,,272
2015-11-01,千葉県,-,-,-,小型,-,,266
2015-11-01,東京都,-,-,-,小型,-,,1109
2015-11-01,神奈川県,-,-,-,小型,-,,417
2015-11-01,新潟県,-,-,-,小型,-,,84
2015-11-01,山梨県,-,-,-,小型,-,,11
2015-11-01,長野県,-,-,-,小型,-,,24
2015-11-01,富山県,-,-,-,小型,-,,23
2015-11-01,石川県,-,-,-,小型,-,,50
2015-11-01,福井県,-,-,-,小型,-,,16
2015-11-01,岐阜県,-,-,-,小型,-,,38
2015-11-01,静岡県,-,-,-,小型,-,,106
2015-11-01,愛知県,-,-,-,小型,-,,130
2015-11-01,三重県,-,-,-,小型,-,,16
2015-11-01,滋賀県,-,-,-,小型,-,,20
2015-11-01,京都府,-,-,-,小型,-,,78
2015-11-01,大阪府,-,-,-,小型,-,,227
2015-11-01,兵庫県,-,-,-,小型,-,,147
2015-11-01,奈良県,-,-,-,小型,-,,42
2015-11-01,和歌山県,-,-,-,小型,-,,14
2015-11-01,鳥取県,-,-,-,小型,-,,11
2015-11-01,島根県,-,-,-,小型,-,,29
2015-11-01,岡山県,-,-,-,小型,-,,90
2015-11-01,広島県,-,-,-,小型,-,,57
2015-11-01,山口県,-,-,-,小型,-,,34
2015-11-01,徳島県,-,-,-,小型,-,,31
2015-11-01,香川県,-,-,-,小型,-,,8
2015-11-01,愛媛県,-,-,-,小型,-,,38
2015-11-01,高知県,-,-,-,小型,-,,45
2015-11-01,福岡県,-,-,-,小型,-,,84
2015-11-01,佐賀県,-,-,-,小型,-,,19
2015-11-01,長崎県,-,-,-,小型,-,,55
2015-11-01,熊本県,-,-,-,小型,-,,93
2015-11-01,大分県,-,-,-,小型,-,,39
2015-11-01,宮崎県,-,-,-,小型,-,,31
2015-11-01,鹿児島県,-,-,-,小型,-,,80
2015-11-01,沖縄県,-,-,-,小型,-,,10
2015-12-01,北海道,-,-,-,小型,-,,231
2015-12-01,青森県,-,-,-,小型,-,,28
2015-12-01,岩手県,-,-,-,小型,-,,47
2015-12-01,宮城県,-,-,-,小型,-,,41
2015-12-01,秋田県,-,-,-,小型,-,,14
2015-12-01,山形県,-,-,-,小型,-,,32
2015-12-01,福島県,-,-,-,小型,-,,106
2015-12-01,茨城県,-,-,-,小型,-,,67
2015-12-01,栃木県,-,-,-,小型,-,,44
2015-12-01,群馬県,-,-,-,小型,-,,28
2015-12-01,埼玉県,-,-,-,小型,-,,271
2015-12-01,千葉県,-,-,-,小型,-,,265
2015-12-01,東京都,-,-,-,小型,-,,1112
2015-12-01,神奈川県,-,-,-,小型,-,,419
2015-12-01,新潟県,-,-,-,小型,-,,84
2015-12-01,山梨県,-,-,-,小型,-,,10
2015-12-01,長野県,-,-,-,小型,-,,24
2015-12-01,富山県,-,-,-,小型,-,,23
2015-12-01,石川県,-,-,-,小型,-,,50
2015-12-01,福井県,-,-,-,小型,-,,16
2015-12-01,岐阜県,-,-,-,小型,-,,38
2015-12-01,静岡県,-,-,-,小型,-,,108
2015-12-01,愛知県,-,-,-,小型,-,,132
2015-12-01,三重県,-,-,-,小型,-,,16
2015-12-01,滋賀県,-,-,-,小型,-,,20
2015-12-01,京都府,-,-,-,小型,-,,78
2015-12-01,大阪府,-,-,-,小型,-,,227
2015-12-01,兵庫県,-,-,-,小型,-,,145
2015-12-01,奈良県,-,-,-,小型,-,,41
2015-12-01,和歌山県,-,-,-,小型,-,,14
2015-12-01,鳥取県,-,-,-,小型,-,,11
2015-12-01,島根県,-,-,-,小型,-,,29
2015-12-01,岡山県,-,-,-,小型,-,,90
2015-12-01,広島県,-,-,-,小型,-,,57
2015-12-01,山口県,-,-,-,小型,-,,34
2015-12-01,徳島県,-,-,-,小型,-,,33
2015-12-01,香川県,-,-,-,小型,-,,8
2015-12-01,愛媛県,-,-,-,小型,-,,38
2015-12-01,高知県,-,-,-,小型,-,,43
2015-12-01,福岡県,-,-,-,小型,-,,81
2015-12-01,佐賀県,-,-,-,小型,-,,19
2015-12-01,長崎県,-,-,-,小型,-,,55
2015-12-01,熊本県,-,-,-,小型,-,,92
2015-12-01,大分県,-,-,-,小型,-,,39
2015-12-01,宮崎県,-,-,-,小型,-,,31
2015-12-01,鹿児島県,-,-,-,小型,-,,80
2015-12-01,沖縄県,-,-,-,小型,-,,10
2016-01-01,北海道,-,-,-,小型,-,,230
