発売日,メーカー,タイトル,ハード,容量(bit),ジャンル,価格,ジョブカテゴリ,カウント,⭐クロスレビュー(評価),👥クリエイターズ👨‍💼👨‍💻🎨,👨‍💼ディレクター,👨‍💻プログラマー,🎨デザイナー/美術,🎵音楽,📝シナリオ,💼プロデューサー,
1988-09-21,ポニーキャニオン,孔雀王,FC,2M,ADV,"￥5,800","￥6,000代",0,-,,,,越智博之(1)|摩砂雪(2)|岸田隆宏(3)|小池健|阿部恒,,荻野真,,
1988-09-22,ケムコ,ドナルドダック,FC,1M,ETC,"￥5,800","￥6,000代",0,-,,,,,,,,
1988-09-27,セタ,エイトアイズ,FC,1M,ACT,"￥5,800","￥6,000代",0,-,,,,,レノン=マッカートニー,,ジョージ・マーティン,
1988-09-27,ナムコ,えりかとさとるの夢冒険,FC,1M,ADV,"￥4,900","￥5,000代",0,-,,,,,高山博彦,,,
1988-09-30,エピックソニー,VIVALASVEGAS,FC,1M,TBL,"￥5,900","￥6,000代",0,-,,,,,,,,
1988-09-30,パックインビデオ,ナイトライダー,FC,512K,RCG,"￥5,500","￥5,500代",0,-,,,,,,,,
1988-10-01,アスキー,ベストプレープロ野球新データ,FC,1M,SLG,"￥5,800","￥6,000代",0,-,,,,,,,,
1988-10-11,ボーステック,大戦略,FC,1M,SLG,"￥5,900","￥6,000代",0,-,,,,,,,,
1988-10-18,ホットビィ,ザ・ブラックバスⅡ,FC,1M,ETC,"￥5,800","￥6,000代",0,-,,,,,,,,
1988-10-21,データイースト,コブラコマンド,FC,1M,SHT,"￥5,800","￥6,000代",0,-,,,,,,,,
1988-10-21,ナムコ,源平討魔伝,FC,1M,RPG,"￥4,900","￥5,000代",0,-,,,大久保良一,阿部信彦|高橋由鬼夫|穴田悟,中潟憲雄,高橋由鬼夫|大久保良一|中潟憲雄,,
1988-10-23,任天堂,スーパーマリオブラザーズ3,FC,2M,ACT,"￥6,500","￥6,500代",384,35,,宮本茂|手塚卓志,中郷俊彦,宮本茂|手塚卓志|手塚卓志|紺野秀樹|木村浩之,近藤浩治,,宮本茂,
1988-10-28,ヘクト,アメリカ大統領選挙,FC,1M,SLG,"￥9,800","￥10,000代",0,-,,,,,,,,
1988-10-30,光栄,三國志,FC,2M,SLG,"￥9,800","￥10,000代",0,-,,,,,,,,
1988-11-10,ナツメ,東方見文録,FC,1M,ADV,"￥5,800","￥6,000代",0,-,,,キャプテンつぼはち,太田螢一,HANA YAMUCHA,ウルトラかんさい|KONAN,,
1988-11-11,ケイアミューズメントリース,アメリカンフットボールタッチダウンフィーバー,FC,1M,SPT,"￥5,500","￥5,500代",0,-,,,,,,,,
1988-11-11,アスミック,ぎゅわんぶらあ自己中心派,FC,2M,TBL,"￥5,900","￥6,000代",0,-,,,,,,,,
1988-11-11,ジャレコ,西遊記ワールド,FC,1M,ACT,"￥5,500","￥5,500代",0,-,,,,,,,,
1988-11-16,アテナ,ファミリークイズ4人はライバル,FC,1M,ETC,"￥5,800","￥6,000代",0,-,,,,,,,,
1988-11-18,ナムコ,貝獣物語,FC,1M,RPG,"￥5,500","￥5,500代",0,-,,,スタジオD51,バースデイ|フロッピー野中,六土開正,バースデイ,,
1988-11-22,ケムコ,ディジャブ悪魔は本当にやって来た,FC,1M,ADV,"￥9,800","￥10,000代",0,30,,,,,,,,
1988-11-22,ジャレコ,燃えろ！！ジュニアバスケットTWOONTWO,FC,1M,SPT,"￥5,500","￥5,500代",0,-,,,,,,,,
1988-11-25,タイトー,たけしの戦国風雲児,FC,1M,ETC,"￥5,800","￥6,000代",0,-,,,,,,,,
1988-11-25,ナムコ,ファミリーマージャンⅡ上海への道,FC,1M,TBL,"￥4,900","￥5,000代",0,-,,,,,,,,
1988-11-29,ジャレコ,中国占星術,FC,1M,ETC,"￥5,900","￥6,000代",0,-,,,,,,,,
1988-12-02,サンソフト,エイリアンシンドローム,FC,1M,ACT,"￥5,500","￥5,500代",0,-,,,,,中林亨,,,
1988-12-02,ハドソン,桃太郎電鉄,FC,2M,TBL,"￥5,800","￥6,000代",0,-,,さくまあきら,,飯塚裕之|土居孝幸,関口和之,桝田省治|こいでたく|まつもとたづ,,
1988-12-02,ビック東海,突然！マッチョマン,FC,1M,ACT,"￥5,500","￥5,500代",0,-,,,おかだひろゆき,竹森得泰|風間浩|MACKEY UENO,横山清|安藤童太,,いのうえあきお,
1988-12-02,スクウェア,半熟英雄,FC,1M,SLG,"￥5,800","￥6,000代",0,-,,,,,,,,
1988-12-09,ナムコ,キングオブキングス,FC,1M,SLG,"￥5,900","￥6,000代",0,30,,,,,,,,
1988-12-09,東宝,ゴジラ,FC,1M,SLG,"￥5,800","￥6,000代",0,-,,,,,,,,
1988-12-09,バリエ,中嶋悟監修F-1ヒーロー,FC,1M,RCG,"￥5,900","￥6,000代",0,-,,,,,,,,
1988-12-09,テクモ,忍者龍剣伝,FC,1M,ACT,"￥5,500","￥5,500代",0,-,,,,,斎藤幹雄,,,
1988-12-10,インダクショウンプロディース,89電脳九星占いbyGingukan,FC,2M,ETC,"￥9,800","￥10,000代",0,-,,,,,,,,
1988-12-13,東映動画,ファイティングロード,FC,1M,ACT,"￥6,200","￥6,000代",0,-,,,,,,,,
1988-12-16,ビクター音楽産業,かぐや姫伝説,FC,2M,ADV,"￥5,900","￥6,000代",0,-,,,SPRING FIELD,富沢千夏,美羅亜樹,松本貢,本多慧,
1988-12-16,徳間書店,キャプテンシルバー,FC,1M,ACT,"￥5,500","￥5,500代",0,-,,,,,,,,
1988-12-16,コナミ,グラディウスⅡ,FC,1M,ACT,"￥5,900","￥6,000代",0,31,,,橋本和久|徳田典|松花賢和|高浜元,三好威正|H.MORII|すえながみかよ,村岡一樹|上原和彦|上高治巳|森本ゆきえ,,,
1988-12-16,ケイアミューズメントリース,ザトライアスロン,FC,1M,RCG,"￥5,600","￥5,500代",0,-,,,,,,,,
1988-12-16,タイトー,究極ハリキリスタジアム'88選手新データバージョン,FC,1M,SPT,"￥5,500","￥5,500代",0,-,,,,,,,,
1988-12-17,東京書籍,サイクルレースロードマン～激走！！日本一周4000km～,FC,1M,RCG,"￥5,500","￥5,500代",0,-,,,,,,,,
1988-12-17,バリエ,トップライダー,FC,1M,RCG,"￥9,800","￥10,000代",0,-,,,,,,,,
1988-12-17,スクウェア,ファイナルファンタジーⅡ,FC,2M,RPG,"￥6,500","￥6,500代",76,35,,坂口博信,ナーシャ・ジベリ,田中弘道|青木和彦|天野喜孝,植松伸夫,寺田憲史,宮本雅史,
1988-12-20,バンダイ,ファミリートレーナーシリーズ9風雲たけし城二,FC,256K,SPT,"￥4,900","￥5,000代",0,-,,,,,,,,
1988-12-20,サンソフト,ファンタジーゾーンⅡオパオパの涙,FC,1M,SHT,"￥5,500","￥5,500代",0,-,,,,,上保徳彦,,,
1988-12-20,ナムコ,プロ野球ファミリースタジアム'88年度版,FC,1M,SPT,"￥4,900","￥5,000代",109,-,,,,,,,,
1988-12-20,HAL研究所,ローラーボール,FC,1M,TBL,"￥5,600","￥5,500代",0,-,,,,,,,,
1988-12-21,ケムコ,銀河英雄伝説わが征くは星の大海,FC,1M,SLG,"￥5,900","￥6,000代",0,-,,,,本木久年|清水恵蔵|久米一成|田中精美|池田裕治|高橋英樹|清水恵蔵|清水恵蔵(全編)|今泉賢一(「汚名」),,河中志摩夫,,
1988-12-22,BPS,テトリス,FC,256K,PZL,"￥4,900","￥5,000代",181,-,,,,,,,,
1988-12-23,ジャレコ,燃えろ！！プロサッカー,FC,2M,SPT,"￥5,800","￥6,000代",0,-,,,,,,,,
1988-12-24,タイトー,アキラ,FC,1M,ADV,"￥6,800","￥7,000代",0,-,,,,,,,,
1988-12-24,九娯貿易,エアーウルフ,FC,1M,ACT,"￥5,900","￥6,000代",0,-,,,,,,,,
1988-12-24,フジテレビ,小公子セディ(ファミコンドラマ),FC,2M,ADV,"￥5,900","￥6,000代",0,-,,,,,,,,
1988-12-24,カプコン,プロ野球？殺人事件！,FC,2M,ADV,"￥5,900","￥6,000代",0,-,,西山隆志,,貞本友思|河野浩行|貞本友思|稲船敬二,殿村裕誠,,,
1988-12-24,カプコン,ロックマン2Dr.ワイリーの謎,FC,2M,ACT,"￥5,800","￥6,000代",151,-,,北村玲,松嶋延幸,北村玲|岸本泰明|稲船敬二|富田直哉|北村玲,立石孝|松前真奈美|坂口由洋,,藤原得郎,
1988-12-26,SNK,ゲバラ,FC,1M,SHT,"￥5,500","￥5,500代",0,-,,,,,,,,
1989-01-04,コナミ,がんばれゴエモン2,FC,1M,ACT,"￥5,500","￥5,500代",0,-,,,青山和浩|小川光章|蛭子悦延,日下進|西村汁子|汾陽桂太,村田幸史|山根ミチル,,,
1989-01-06,タカラ,スペースハリアー,FC,1M,SHT,"￥5,500","￥5,500代",0,-,,藤井睦弘(セガ・マークIII),三船敏(アーケード)|川竹英士(アーケード)|中裕司(セガ・マークIII),鈴木裕(アーケード)|麻生宏(アーケード)|津田知介(アーケード)|永田英朗(アーケード)|貞森康毅(セガ・マークIII),川口博史(アーケード)|鈴木裕(アーケード)|上保徳彦(セガ・マークIII),中裕司(セガ・マークIII)|藤井睦弘(セガ・マークIII)|百田浩司(セガ・マークIII),金成貫(アーケード)|中裕司(セガ・マークIII),
1989-01-06,ソフエル,100万$キッド幻の帝王編,FC,2M,TBL,"￥5,900","￥6,000代",0,-,,,,のむら ただお,村井俊夫,,,
1989-01-20,アイレム,西村京太郎ミステリーブルートレイン殺人事件,FC,1M,ADV,"￥6,500","￥6,500代",0,-,,,,,,,,
1989-01-20,SNK,里見八犬伝,FC,1M,RPG,"￥5,900","￥6,000代",0,-,,,,,,,,
1989-01-27,東芝ＥＭＩ,ゾイド2ゼネバスの逆襲,FC,2M,RPG,"￥5,900","￥6,000代",0,-,,,,,,,,
1989-01-27,コナミ,モトクロスチャンピオン,FC,1M,RCG,"￥5,500","￥5,500代",0,-,,,,,,,,
1989-01-27,ビック東海,電撃ビッグバン,FC,1M,ACT,"￥5,800","￥6,000代",0,-,,,久松のりひろ|成澤都美子|佐野まゆみ,かわむらはるひこ|かわむらはるひこ|ピータンやまぐち|きのしたかずあき,蓮谷道治,,,
1989-01-30,ココナッツジャパン,パチ夫くん2,FC,2M,TBL,"￥6,500","￥6,500代",0,-,,,,,,,,
1989-01-31,バンダイ,ファミリートレーナーシリーズ10来来キョンシーズベビーキョンシーのあみだ大冒険,FC,256K,SPT,"￥4,900","￥5,000代",0,-,,,,,,,,
1989-01-31,データイースト,ワールドグランプリPOLEtoFINISH(ポール・トゥ・フィニッシュ),FC,1M,RCG,"￥5,800","￥6,000代",0,-,,,,,,,,
1989-02-06,セタ,トムソーヤの冒険,FC,1M,ACT,"￥5,900","￥6,000代",0,-,,,,,,,,
1989-02-09,ナムコ,ワギャンランド,FC,1M,ACT,"￥4,900","￥5,000代",0,-,,,,,,,,
1989-02-10,サンソフト,赤龍王,FC,1M,ADV,"￥5,500","￥5,500代",0,-,,,,,,,,
1989-02-11,タイトー,京都花の密室殺人事件山村美紗サスペンスシリーズ,FC,1M,ADV,"￥5,900","￥6,000代",0,-,,,,,,,,
1989-02-15,バンダイ,ファミコンジャンプ英雄列伝,FC,2M,RPG,"￥6,500","￥6,500代",110,-,,東海林隆|かみやはるき|大久保悌伸,あさくさNABE|TRACY KAZUYA,荻野目洋,安達春樹|ペルー,杉本則之,橋本名人,
1989-02-17,ナムコ,ハイドライド3闇からの訪問者,FC,2M,RPG,"￥6,900","￥7,000代",0,-,,,,,,,,
1989-02-17,エピックソニー,飛ingヒーロー(フライングヒーロー),FC,1M,ACT,"￥5,500","￥5,500代",0,-,,,,,,,,
1989-02-20,バンダイ,スペースシャドー,FC,512K,SHT,"￥9,800","￥10,000代",0,-,,,,,,,,
1989-02-21,アスキー,ウィザードリィⅡリルガミンの遺産,FC,1M,RPG,"￥6,500","￥6,500代",0,32,,,,,,,,
1989-02-23,ユース,百鬼夜行,FC,1M,RPG,"￥6,200","￥6,000代",0,-,,,,,,,,
1989-02-28,コナミ,がんばれペナントレース！,FC,1M,SPT,"￥5,900","￥6,000代",0,-,,,上野雅弘|山村としき,荻窪一仁,藤尾敦,,,
1989-03-03,バンダイ,魁！男塾疾風一号生,FC,1M,ACT,"￥5,800","￥6,000代",0,-,,,,,,,,
1989-03-03,ナムコ,早打ちスーパー囲碁,FC,256K,TBL,"￥5,900","￥6,000代",0,-,,,,,,,,
