年,未使用1,税区分,未使用2,都道府県,市区町村,業種(サンプル),未使用,カウント
2008-01-01,0,1,不明,北海道,様似町,業種C,0,14
2008-01-01,0,2,不明,北海道,様似町,業種D,0,33
2008-01-01,0,0,不明,北海道,えりも町,業種I,0,84
2008-01-01,0,1,不明,北海道,えりも町,業種B,0,5
2008-01-01,0,2,不明,北海道,えりも町,業種E,0,28
2008-01-01,0,0,不明,北海道,新ひだか町,業種J,0,114
2008-01-01,0,1,不明,北海道,新ひだか町,業種J,0,8
2008-01-01,0,2,不明,北海道,新ひだか町,業種A,0,55
2008-01-01,0,0,不明,北海道,音更町,業種F,0,102
2008-01-01,0,1,不明,北海道,音更町,業種B,0,5
2008-01-01,0,2,不明,北海道,音更町,業種J,0,49
2008-01-01,0,0,不明,北海道,士幌町,業種I,0,134
2008-01-01,0,1,不明,北海道,士幌町,業種D,0,10
2008-01-01,0,2,不明,北海道,士幌町,業種E,0,66
2008-01-01,0,0,不明,北海道,上士幌町,業種B,0,126
2008-01-01,0,1,不明,北海道,上士幌町,業種J,0,8
2008-01-01,0,2,不明,北海道,上士幌町,業種H,0,66
2008-01-01,0,0,不明,北海道,鹿追町,業種I,0,122
2008-01-01,0,1,不明,北海道,鹿追町,業種E,0,6
2008-01-01,0,2,不明,北海道,鹿追町,業種E,0,56
2008-01-01,0,0,不明,北海道,新得町,業種C,0,142
2008-01-01,0,1,不明,北海道,新得町,業種A,0,8
2008-01-01,0,2,不明,北海道,新得町,業種J,0,87
2008-01-01,0,0,不明,北海道,清水町,業種F,0,116
2008-01-01,0,1,不明,北海道,清水町,業種H,0,9
2008-01-01,0,2,不明,北海道,清水町,業種B,0,60
2008-01-01,0,0,不明,北海道,芽室町,業種H,0,131
2008-01-01,0,1,不明,北海道,芽室町,業種I,0,11
2008-01-01,0,2,不明,北海道,芽室町,業種F,0,67
2008-01-01,0,0,不明,北海道,中札内村,業種J,0,140
2008-01-01,0,1,不明,北海道,中札内村,業種B,0,17
2008-01-01,0,2,不明,北海道,中札内村,業種I,0,68
2008-01-01,0,0,不明,北海道,更別村,業種I,0,120
2008-01-01,0,1,不明,北海道,更別村,業種A,0,8
2008-01-01,0,2,不明,北海道,更別村,業種G,0,57
2008-01-01,0,0,不明,北海道,大樹町,業種G,0,116
2008-01-01,0,1,不明,北海道,大樹町,業種G,0,7
2008-01-01,0,2,不明,北海道,大樹町,業種F,0,52
2008-01-01,0,0,不明,北海道,広尾町,業種B,0,99
2008-01-01,0,1,不明,北海道,広尾町,業種E,0,6
2008-01-01,0,2,不明,北海道,広尾町,業種G,0,41
2008-01-01,0,0,不明,北海道,幕別町,業種I,0,92
2008-01-01,0,1,不明,北海道,幕別町,業種A,0,5
2008-01-01,0,2,不明,北海道,幕別町,業種H,0,40
2008-01-01,0,0,不明,北海道,池田町,業種F,0,92
2008-01-01,0,1,不明,北海道,池田町,業種A,0,6
2008-01-01,0,2,不明,北海道,池田町,業種J,0,39
2008-01-01,0,0,不明,北海道,豊頃町,業種I,0,139
2008-01-01,0,1,不明,北海道,豊頃町,業種I,0,10
2008-01-01,0,2,不明,北海道,豊頃町,業種J,0,80
2008-01-01,0,0,不明,北海道,本別町,業種D,0,110
2008-01-01,0,1,不明,北海道,本別町,業種H,0,7
2008-01-01,0,2,不明,北海道,本別町,業種I,0,52
2008-01-01,0,0,不明,北海道,足寄町,業種C,0,109
2008-01-01,0,1,不明,北海道,足寄町,業種D,0,7
2008-01-01,0,2,不明,北海道,足寄町,業種D,0,51
2008-01-01,0,0,不明,北海道,陸別町,業種E,0,119
2008-01-01,0,1,不明,北海道,陸別町,業種C,0,6
2008-01-01,0,2,不明,北海道,陸別町,業種I,0,66
2008-01-01,0,0,不明,北海道,浦幌町,業種D,0,97
2008-01-01,0,1,不明,北海道,浦幌町,業種I,0,7
2008-01-01,0,2,不明,北海道,浦幌町,業種A,0,47
2008-01-01,0,0,不明,北海道,釧路町,業種E,0,114
2008-01-01,0,1,不明,北海道,釧路町,業種F,0,10
2008-01-01,0,2,不明,北海道,釧路町,業種H,0,47
2008-01-01,0,0,不明,北海道,厚岸町,業種F,0,95
2008-01-01,0,1,不明,北海道,厚岸町,業種E,0,7
2008-01-01,0,2,不明,北海道,厚岸町,業種D,0,37
2008-01-01,0,0,不明,北海道,浜中町,業種J,0,97
2008-01-01,0,1,不明,北海道,浜中町,業種F,0,7
2008-01-01,0,2,不明,北海道,浜中町,業種D,0,44
2008-01-01,0,0,不明,北海道,標茶町,業種B,0,112
2008-01-01,0,1,不明,北海道,標茶町,業種D,0,6
2008-01-01,0,2,不明,北海道,標茶町,業種J,0,53
2008-01-01,0,0,不明,北海道,弟子屈町,業種G,0,103
2008-01-01,0,1,不明,北海道,弟子屈町,業種A,0,7
2008-01-01,0,2,不明,北海道,弟子屈町,業種F,0,49
2008-01-01,0,0,不明,北海道,鶴居村,業種A,0,128
2008-01-01,0,1,不明,北海道,鶴居村,業種C,0,6
2008-01-01,0,2,不明,北海道,鶴居村,業種A,0,67
2008-01-01,0,0,不明,北海道,白糠町,業種C,0,106
2008-01-01,0,1,不明,北海道,白糠町,業種D,0,10
2008-01-01,0,2,不明,北海道,白糠町,業種B,0,55
2008-01-01,0,0,不明,北海道,別海町,業種I,0,130
2008-01-01,0,1,不明,北海道,別海町,業種D,0,6
2008-01-01,0,2,不明,北海道,別海町,業種I,0,58
2008-01-01,0,0,不明,北海道,中標津町,業種H,0,119
2008-01-01,0,1,不明,北海道,中標津町,業種G,0,10
2008-01-01,0,2,不明,北海道,中標津町,業種B,0,48
2008-01-01,0,0,不明,北海道,標津町,業種E,0,117
2008-01-01,0,1,不明,北海道,標津町,業種D,0,7
2008-01-01,0,2,不明,北海道,標津町,業種G,0,48
2008-01-01,0,0,不明,北海道,羅臼町,業種C,0,127
2008-01-01,0,1,不明,北海道,羅臼町,業種A,0,16
2008-01-01,0,2,不明,北海道,羅臼町,業種F,0,46
2008-01-01,0,0,不明,青森県,青森市,業種E,0,119
2008-01-01,0,1,不明,青森県,青森市,業種B,0,13
2008-01-01,0,2,不明,青森県,青森市,業種A,0,55
2008-01-01,0,0,不明,青森県,弘前市,業種A,0,109
2008-01-01,0,1,不明,青森県,弘前市,業種J,0,7
2008-01-01,0,2,不明,青森県,弘前市,業種I,0,51
2008-01-01,0,0,不明,青森県,八戸市,業種D,0,134
2008-01-01,0,1,不明,青森県,八戸市,業種A,0,18
2008-01-01,0,2,不明,青森県,八戸市,業種C,0,66
2008-01-01,0,0,不明,青森県,黒石市,業種C,0,84
2008-01-01,0,1,不明,青森県,黒石市,業種F,0,5
2008-01-01,0,2,不明,青森県,黒石市,業種A,0,43
2008-01-01,0,0,不明,青森県,五所川原市,業種I,0,90
2008-01-01,0,1,不明,青森県,五所川原市,業種A,0,7
2008-01-01,0,2,不明,青森県,五所川原市,業種G,0,41
2008-01-01,0,0,不明,青森県,十和田市,業種H,0,105
2008-01-01,0,1,不明,青森県,十和田市,業種J,0,7
2008-01-01,0,2,不明,青森県,十和田市,業種F,0,47
2008-01-01,0,0,不明,青森県,三沢市,業種B,0,106
2008-01-01,0,1,不明,青森県,三沢市,業種E,0,6
2008-01-01,0,2,不明,青森県,三沢市,業種J,0,45
2008-01-01,0,0,不明,青森県,むつ市,業種A,0,94
2008-01-01,0,1,不明,青森県,むつ市,業種F,0,6
2008-01-01,0,2,不明,青森県,むつ市,業種E,0,37
2008-01-01,0,0,不明,青森県,つがる市,業種C,0,65
2008-01-01,0,1,不明,青森県,つがる市,業種G,0,4
2008-01-01,0,2,不明,青森県,つがる市,業種B,0,31
2008-01-01,0,0,不明,青森県,平川市,業種D,0,71
2008-01-01,0,1,不明,青森県,平川市,業種H,0,5
2008-01-01,0,2,不明,青森県,平川市,業種A,0,34
2008-01-01,0,0,不明,青森県,平内町,業種F,0,72
2008-01-01,0,1,不明,青森県,平内町,業種I,0,3
2008-01-01,0,2,不明,青森県,平内町,業種H,0,33
2008-01-01,0,0,不明,青森県,今別町,業種I,0,67
2008-01-01,0,1,不明,青森県,今別町,業種D,0,2
2008-01-01,0,2,不明,青森県,今別町,業種C,0,39
2008-01-01,0,0,不明,青森県,蓬田村,業種F,0,67
2008-01-01,0,1,不明,青森県,蓬田村,業種G,0,2
2008-01-01,0,2,不明,青森県,蓬田村,業種F,0,32
2008-01-01,0,0,不明,青森県,外ヶ浜町,業種D,0,73
2008-01-01,0,1,不明,青森県,外ヶ浜町,業種C,0,3
2008-01-01,0,2,不明,青森県,外ヶ浜町,業種B,0,37
2008-01-01,0,0,不明,青森県,鰺ヶ沢町,業種B,0,68
2008-01-01,0,1,不明,青森県,鰺ヶ沢町,業種F,0,2
2008-01-01,0,2,不明,青森県,鰺ヶ沢町,業種J,0,34
2008-01-01,0,0,不明,青森県,深浦町,業種B,0,63
2008-01-01,0,1,不明,青森県,深浦町,業種I,0,2
2008-01-01,0,2,不明,青森県,深浦町,業種E,0,34
2008-01-01,0,0,不明,青森県,西目屋村,業種F,0,59
2008-01-01,0,1,不明,青森県,西目屋村,業種B,0,2
2008-01-01,0,2,不明,青森県,西目屋村,業種D,0,36
2008-01-01,0,0,不明,青森県,藤崎町,業種H,0,68
2008-01-01,0,1,不明,青森県,藤崎町,業種F,0,3
2008-01-01,0,2,不明,青森県,藤崎町,業種F,0,32
2008-01-01,0,0,不明,青森県,大鰐町,業種I,0,65
2008-01-01,0,1,不明,青森県,大鰐町,業種C,0,3
2008-01-01,0,2,不明,青森県,大鰐町,業種D,0,31
2008-01-01,0,0,不明,青森県,田舎館村,業種D,0,73
2008-01-01,0,1,不明,青森県,田舎館村,業種I,0,4
2008-01-01,0,2,不明,青森県,田舎館村,業種G,0,36
2008-01-01,0,0,不明,青森県,板柳町,業種B,0,59
2008-01-01,0,1,不明,青森県,板柳町,業種I,0,2
2008-01-01,0,2,不明,青森県,板柳町,業種I,0,26
2008-01-01,0,0,不明,青森県,鶴田町,業種C,0,58
2008-01-01,0,1,不明,青森県,鶴田町,業種B,0,2
2008-01-01,0,2,不明,青森県,鶴田町,業種D,0,25
2008-01-01,0,0,不明,青森県,中泊町,業種C,0,56
2008-01-01,0,1,不明,青森県,中泊町,業種B,0,2
2008-01-01,0,2,不明,青森県,中泊町,業種B,0,25
2008-01-01,0,0,不明,青森県,野辺地町,業種H,0,82
2008-01-01,0,1,不明,青森県,野辺地町,業種G,0,5
2008-01-01,0,2,不明,青森県,野辺地町,業種E,0,37
2008-01-01,0,0,不明,青森県,七戸町,業種G,0,73
2008-01-01,0,1,不明,青森県,七戸町,業種F,0,3
2008-01-01,0,2,不明,青森県,七戸町,業種B,0,36
2008-01-01,0,0,不明,青森県,六戸町,業種G,0,92
2008-01-01,0,1,不明,青森県,六戸町,業種C,0,3
2008-01-01,0,2,不明,青森県,六戸町,業種J,0,50
2008-01-01,0,0,不明,青森県,横浜町,業種F,0,92
2008-01-01,0,1,不明,青森県,横浜町,業種A,0,10
2008-01-01,0,2,不明,青森県,横浜町,業種G,0,47
2008-01-01,0,0,不明,青森県,東北町,業種B,0,77
2008-01-01,0,1,不明,青森県,東北町,業種G,0,3
2008-01-01,0,2,不明,青森県,東北町,業種B,0,41
2008-01-01,0,0,不明,青森県,六ヶ所村,業種I,0,569
2008-01-01,0,1,不明,青森県,六ヶ所村,業種E,0,24
2008-01-01,0,2,不明,青森県,六ヶ所村,業種E,0,487
2008-01-01,0,0,不明,青森県,おいらせ町,業種J,0,91
2008-01-01,0,1,不明,青森県,おいらせ町,業種H,0,6
2008-01-01,0,2,不明,青森県,おいらせ町,業種J,0,45
2008-01-01,0,0,不明,青森県,大間町,業種J,0,78
2008-01-01,0,1,不明,青森県,大間町,業種F,0,12
2008-01-01,0,2,不明,青森県,大間町,業種B,0,24
2008-01-01,0,0,不明,青森県,東通村,業種E,0,609
2008-01-01,0,1,不明,青森県,東通村,業種F,0,13
2008-01-01,0,2,不明,青森県,東通村,業種A,0,561
2008-01-01,0,0,不明,青森県,風間浦村,業種F,0,52
2008-01-01,0,1,不明,青森県,風間浦村,業種C,0,2
2008-01-01,0,2,不明,青森県,風間浦村,業種G,0,21
2008-01-01,0,0,不明,青森県,佐井村,業種B,0,62
2008-01-01,0,1,不明,青森県,佐井村,業種G,0,2
2008-01-01,0,2,不明,青森県,佐井村,業種G,0,32
2008-01-01,0,0,不明,青森県,三戸町,業種G,0,72
2008-01-01,0,1,不明,青森県,三戸町,業種A,0,5
2008-01-01,0,2,不明,青森県,三戸町,業種I,0,34
2008-01-01,0,0,不明,青森県,五戸町,業種I,0,75
2008-01-01,0,1,不明,青森県,五戸町,業種F,0,4
2008-01-01,0,2,不明,青森県,五戸町,業種C,0,36
2008-01-01,0,0,不明,青森県,田子町,業種A,0,69
2008-01-01,0,1,不明,青森県,田子町,業種C,0,7
2008-01-01,0,2,不明,青森県,田子町,業種A,0,33
2008-01-01,0,0,不明,青森県,南部町,業種C,0,73
2008-01-01,0,1,不明,青森県,南部町,業種B,0,2
2008-01-01,0,2,不明,青森県,南部町,業種B,0,40
2008-01-01,0,0,不明,青森県,階上町,業種I,0,74
2008-01-01,0,1,不明,青森県,階上町,業種F,0,3
2008-01-01,0,2,不明,青森県,階上町,業種F,0,35
2008-01-01,0,0,不明,青森県,新郷村,業種D,0,61
2008-01-01,0,1,不明,青森県,新郷村,業種F,0,2
2008-01-01,0,2,不明,青森県,新郷村,業種F,0,33
2008-01-01,0,0,不明,岩手県,盛岡市,業種D,0,147
2008-01-01,0,1,不明,岩手県,盛岡市,業種I,0,17
2008-01-01,0,2,不明,岩手県,盛岡市,業種E,0,62
2008-01-01,0,0,不明,岩手県,宮古市,業種A,0,96
2008-01-01,0,1,不明,岩手県,宮古市,業種J,0,8
2008-01-01,0,2,不明,岩手県,宮古市,業種D,0,49
2008-01-01,0,0,不明,岩手県,大船渡市,業種I,0,99
2008-01-01,0,1,不明,岩手県,大船渡市,業種I,0,8
2008-01-01,0,2,不明,岩手県,大船渡市,業種A,0,50
2008-01-01,0,0,不明,岩手県,花巻市,業種C,0,108
2008-01-01,0,1,不明,岩手県,花巻市,業種F,0,8
2008-01-01,0,2,不明,岩手県,花巻市,業種E,0,56
2008-01-01,0,0,不明,岩手県,北上市,業種D,0,144
2008-01-01,0,1,不明,岩手県,北上市,業種I,0,14
2008-01-01,0,2,不明,岩手県,北上市,業種G,0,77
2008-01-01,0,0,不明,岩手県,久慈市,業種E,0,109
2008-01-01,0,1,不明,岩手県,久慈市,業種G,0,9
2008-01-01,0,2,不明,岩手県,久慈市,業種F,0,61
2008-01-01,0,0,不明,岩手県,遠野市,業種J,0,81
2008-01-01,0,1,不明,岩手県,遠野市,業種B,0,8
2008-01-01,0,2,不明,岩手県,遠野市,業種J,0,40
2008-01-01,0,0,不明,岩手県,一関市,業種H,0,97
2008-01-01,0,1,不明,岩手県,一関市,業種A,0,9
2008-01-01,0,2,不明,岩手県,一関市,業種E,0,49
2008-01-01,0,0,不明,岩手県,陸前高田市,業種D,0,74
2008-01-01,0,1,不明,岩手県,陸前高田市,業種A,0,4
2008-01-01,0,2,不明,岩手県,陸前高田市,業種F,0,36
2008-01-01,0,0,不明,岩手県,釜石市,業種A,0,123
2008-01-01,0,1,不明,岩手県,釜石市,業種I,0,23
2008-01-01,0,2,不明,岩手県,釜石市,業種J,0,58
2008-01-01,0,0,不明,岩手県,二戸市,業種D,0,99
2008-01-01,0,1,不明,岩手県,二戸市,業種H,0,7
2008-01-01,0,2,不明,岩手県,二戸市,業種F,0,53
2008-01-01,0,0,不明,岩手県,八幡平市,業種H,0,104
2008-01-01,0,1,不明,岩手県,八幡平市,業種D,0,6
2008-01-01,0,2,不明,岩手県,八幡平市,業種C,0,60
2008-01-01,0,0,不明,岩手県,奥州市,業種F,0,105
2008-01-01,0,1,不明,岩手県,奥州市,業種E,0,12
2008-01-01,0,2,不明,岩手県,奥州市,業種B,0,50
2008-01-01,0,0,不明,岩手県,滝沢市,業種H,0,90
2008-01-01,0,1,不明,岩手県,滝沢市,業種J,0,4
2008-01-01,0,2,不明,岩手県,滝沢市,業種A,0,39
2008-01-01,0,0,不明,岩手県,雫石町,業種D,0,121
2008-01-01,0,1,不明,岩手県,雫石町,業種F,0,6
2008-01-01,0,2,不明,岩手県,雫石町,業種A,0,74
2008-01-01,0,0,不明,岩手県,葛巻町,業種C,0,64
2008-01-01,0,1,不明,岩手県,葛巻町,業種G,0,3
2008-01-01,0,2,不明,岩手県,葛巻町,業種H,0,33
2008-01-01,0,0,不明,岩手県,岩手町,業種J,0,93
2008-01-01,0,1,不明,岩手県,岩手町,業種J,0,4
2008-01-01,0,2,不明,岩手県,岩手町,業種E,0,54
2008-01-01,0,0,不明,岩手県,紫波町,業種C,0,90
2008-01-01,0,1,不明,岩手県,紫波町,業種B,0,4
2008-01-01,0,2,不明,岩手県,紫波町,業種J,0,45
2008-01-01,0,0,不明,岩手県,矢巾町,業種J,0,126
2008-01-01,0,1,不明,岩手県,矢巾町,業種D,0,13
2008-01-01,0,2,不明,岩手県,矢巾町,業種H,0,64
2008-01-01,0,0,不明,岩手県,西和賀町,業種A,0,77
2008-01-01,0,1,不明,岩手県,西和賀町,業種H,0,3
2008-01-01,0,2,不明,岩手県,西和賀町,業種B,0,40
2008-01-01,0,0,不明,岩手県,金ケ崎町,業種I,0,173
2008-01-01,0,1,不明,岩手県,金ケ崎町,業種G,0,28
2008-01-01,0,2,不明,岩手県,金ケ崎町,業種J,0,100
2008-01-01,0,0,不明,岩手県,平泉町,業種C,0,91
2008-01-01,0,1,不明,岩手県,平泉町,業種D,0,4
2008-01-01,0,2,不明,岩手県,平泉町,業種D,0,51
2008-01-01,0,0,不明,岩手県,住田町,業種E,0,71
2008-01-01,0,1,不明,岩手県,住田町,業種F,0,4
2008-01-01,0,2,不明,岩手県,住田町,業種G,0,38
2008-01-01,0,0,不明,岩手県,大槌町,業種G,0,72
2008-01-01,0,1,不明,岩手県,大槌町,業種D,0,3
2008-01-01,0,2,不明,岩手県,大槌町,業種C,0,32
2008-01-01,0,0,不明,岩手県,山田町,業種A,0,64
2008-01-01,0,1,不明,岩手県,山田町,業種A,0,4
2008-01-01,0,2,不明,岩手県,山田町,業種J,0,28
2008-01-01,0,0,不明,岩手県,岩泉町,業種H,0,62
2008-01-01,0,1,不明,岩手県,岩泉町,業種A,0,3
2008-01-01,0,2,不明,岩手県,岩泉町,業種E,0,29
2008-01-01,0,0,不明,岩手県,田野畑村,業種B,0,55
2008-01-01,0,1,不明,岩手県,田野畑村,業種D,0,3
2008-01-01,0,2,不明,岩手県,田野畑村,業種C,0,26
2008-01-01,0,0,不明,岩手県,普代村,業種A,0,63
2008-01-01,0,1,不明,岩手県,普代村,業種F,0,4
2008-01-01,0,2,不明,岩手県,普代村,業種B,0,32
2008-01-01,0,0,不明,岩手県,軽米町,業種C,0,66
2008-01-01,0,1,不明,岩手県,軽米町,業種C,0,4
2008-01-01,0,2,不明,岩手県,軽米町,業種F,0,33
2008-01-01,0,0,不明,岩手県,野田村,業種C,0,64
2008-01-01,0,1,不明,岩手県,野田村,業種G,0,2
2008-01-01,0,2,不明,岩手県,野田村,業種E,0,29
2008-01-01,0,0,不明,岩手県,九戸村,業種J,0,66
2008-01-01,0,1,不明,岩手県,九戸村,業種G,0,8
2008-01-01,0,2,不明,岩手県,九戸村,業種C,0,31
2008-01-01,0,0,不明,岩手県,洋野町,業種C,0,62
2008-01-01,0,1,不明,岩手県,洋野町,業種J,0,2
2008-01-01,0,2,不明,岩手県,洋野町,業種F,0,28
2008-01-01,0,0,不明,岩手県,一戸町,業種A,0,98
2008-01-01,0,1,不明,岩手県,一戸町,業種A,0,3
2008-01-01,0,2,不明,岩手県,一戸町,業種D,0,60
2008-01-01,0,0,不明,宮城県,仙台市,業種A,0,180
2008-01-01,0,1,不明,宮城県,仙台市,業種H,0,26
2008-01-01,0,2,不明,宮城県,仙台市,業種E,0,67
2008-01-01,0,0,不明,宮城県,石巻市,業種I,0,110
2008-01-01,0,1,不明,宮城県,石巻市,業種I,0,8
2008-01-01,0,2,不明,宮城県,石巻市,業種H,0,50
2008-01-01,0,0,不明,宮城県,塩竈市,業種A,0,109
2008-01-01,0,1,不明,宮城県,塩竈市,業種D,0,6
2008-01-01,0,2,不明,宮城県,塩竈市,業種F,0,43
2008-01-01,0,0,不明,宮城県,気仙沼市,業種F,0,93
2008-01-01,0,1,不明,宮城県,気仙沼市,業種A,0,5
2008-01-01,0,2,不明,宮城県,気仙沼市,業種E,0,43
2008-01-01,0,0,不明,宮城県,白石市,業種F,0,112
2008-01-01,0,1,不明,宮城県,白石市,業種C,0,10
2008-01-01,0,2,不明,宮城県,白石市,業種D,0,56
2008-01-01,0,0,不明,宮城県,名取市,業種E,0,149
2008-01-01,0,1,不明,宮城県,名取市,業種G,0,12
2008-01-01,0,2,不明,宮城県,名取市,業種I,0,70
2008-01-01,0,0,不明,宮城県,角田市,業種F,0,112
2008-01-01,0,1,不明,宮城県,角田市,業種B,0,8
2008-01-01,0,2,不明,宮城県,角田市,業種C,0,52
2008-01-01,0,0,不明,宮城県,多賀城市,業種G,0,140
2008-01-01,0,1,不明,宮城県,多賀城市,業種E,0,18
2008-01-01,0,2,不明,宮城県,多賀城市,業種A,0,54
2008-01-01,0,0,不明,宮城県,岩沼市,業種C,0,155
2008-01-01,0,1,不明,宮城県,岩沼市,業種J,0,11
2008-01-01,0,2,不明,宮城県,岩沼市,業種A,0,79
2008-01-01,0,0,不明,宮城県,登米市,業種C,0,86
2008-01-01,0,1,不明,宮城県,登米市,業種G,0,8
2008-01-01,0,2,不明,宮城県,登米市,業種H,0,41
2008-01-01,0,0,不明,宮城県,栗原市,業種A,0,92
2008-01-01,0,1,不明,宮城県,栗原市,業種H,0,8
2008-01-01,0,2,不明,宮城県,栗原市,業種J,0,48
2008-01-01,0,0,不明,宮城県,東松島市,業種J,0,82
2008-01-01,0,1,不明,宮城県,東松島市,業種C,0,3
2008-01-01,0,2,不明,宮城県,東松島市,業種J,0,37
2008-01-01,0,0,不明,宮城県,大崎市,業種D,0,115
2008-01-01,0,1,不明,宮城県,大崎市,業種I,0,10
2008-01-01,0,2,不明,宮城県,大崎市,業種E,0,54
2008-01-01,0,0,不明,宮城県,富谷市,業種G,0,108
2008-01-01,0,1,不明,宮城県,富谷市,業種J,0,5
2008-01-01,0,2,不明,宮城県,富谷市,業種I,0,49
2008-01-01,0,0,不明,宮城県,蔵王町,業種I,0,140
2008-01-01,0,1,不明,宮城県,蔵王町,業種E,0,8
2008-01-01,0,2,不明,宮城県,蔵王町,業種D,0,88
2008-01-01,0,0,不明,宮城県,七ヶ宿町,業種D,0,316
2008-01-01,0,1,不明,宮城県,七ヶ宿町,業種B,0,4
2008-01-01,0,2,不明,宮城県,七ヶ宿町,業種C,0,287
2008-01-01,0,0,不明,宮城県,大河原町,業種F,0,120
2008-01-01,0,1,不明,宮城県,大河原町,業種I,0,8
