日付,性別,年齢,政党,都道府県,立候補者名,職業,職業カテゴリ(未使用),カウント,職業カテゴリ,選挙制度,小選挙区,前・元・新,当選回数,推薦,性別>年齢,政党>性別,政党>年齢>性別,政党>都道府県,政党>職業カテゴリ
2021-10-31,♂男性,49,自民,北陸信越ブロック,国定 勇人♂(49),元新潟県三条市長、元総務省課長補佐,0,1,首長,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,59,自民,北陸信越ブロック,泉田 裕彦♂(59),国土交通政務官、元新潟県知事,0,1,政務官,比例代表,-,前,2,-,,,,,
2021-10-31,♂男性,57,自民,北陸信越ブロック,塚田 一郎♂(57),元参議院議員、元国土交通副大臣,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,65,自民,北陸信越ブロック,務台 俊介♂(65),環境副大臣、自民党長野県連副会長,0,1,大臣,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,47,立民,北陸信越ブロック,近藤 和也♂(47),立憲民主党石川県連代表、元野村證券社員,0,1,政党役職,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,73,立民,北陸信越ブロック,篠原 孝♂(73),元農林水産副大臣、立憲民主党長野県連代表,0,1,大臣,比例代表,-,前,7,-,,,,,
2021-10-31,♂男性,44,立民,北陸信越ブロック,神津 健♂(44),元ＪＩＣＡ企画調査員、元アフリカ開発銀行職員,0,1,その他,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,51,公明,北陸信越ブロック,中川 宏昌♂(51),公明党北陸信越方面本部副本部長、元長野県議会議員,0,1,その他,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,51,維新,北陸信越ブロック,吉田 豊史♂(51),富山維新の会代表、元富山県議会議員,0,1,政党役職,比例代表,-,元,2,-,,,,,
2021-10-31,♂男性,44,自民,東海ブロック,青山 周平♂(44),元文部科学政務官、元幼稚園園長,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,56,自民,東海ブロック,石井 拓♂(56),元愛知県議会議員、コンサルタント会社社長,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,46,自民,東海ブロック,宮沢 博行♂(46),元防衛政務官、元静岡県磐田市議会議員,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,55,自民,東海ブロック,池田 佳隆♂(55),元日本青年会議所会頭、文部科学副大臣,0,1,その他,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,71,自民,東海ブロック,塩谷 立♂(71),自民党財務委員長、元文部科学大臣,0,1,政党役職,比例代表,-,前,10,-,,,,,
2021-10-31,♂男性,54,自民,東海ブロック,中川 貴元♂(54),元名古屋市議会議長、元自民党愛知県連総務会長,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,49,自民,東海ブロック,石原 正敬♂(49),元三重県菰野町長、元三重県議会議員,0,1,首長,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,39,自民,東海ブロック,吉川 赳♂(39),元復興政務官、自民党青年局顧問,0,1,政務官,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,39,自民,東海ブロック,山本 左近♂(39),元Ｆ１ドライバー、医療・社会福祉法人理事,0,1,その他,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,60,立民,東海ブロック,伴野 豊♂(60),元外務副大臣、元国土交通副大臣,0,1,大臣,比例代表,-,元,6,-,,,,,
2021-10-31,♂男性,71,立民,東海ブロック,中川 正春♂(71),元文部科学大臣、元防災担当大臣,0,1,大臣,比例代表,-,前,9,-,,,,,
2021-10-31,♂男性,46,立民,東海ブロック,吉田 統彦♂(46),医師、立憲民主党政務調査会副会長,0,1,医師,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,59,立民,東海ブロック,渡辺 周♂(59),立憲民主党幹事長代行、元防衛副大臣,0,1,政党役職,比例代表,-,前,9,-,,,,,
2021-10-31,♂男性,63,立民,東海ブロック,牧 義夫♂(63),元厚生労働副大臣、元衆議院環境委員長,0,1,大臣,比例代表,-,前,7,-,,,,,
2021-10-31,♂男性,66,公明,東海ブロック,大口 善徳♂(66),公明党政務調査会長代理、元厚生労働副大臣,0,1,政党役職,比例代表,-,前,9,-,,,,,
2021-10-31,♂男性,51,公明,東海ブロック,伊藤 渉♂(51),財務副大臣、元公明党幹事長代理,0,1,大臣,比例代表,-,前,5,-,,,,,
2021-10-31,♂男性,53,公明,東海ブロック,中川 康洋♂(53),公明党三重県本部代表、元三重県議会議員,0,1,政党役職,比例代表,-,元,2,-,,,,,
2021-10-31,♀女性,49,共産,東海ブロック,本村 伸子♀(49),共産党総務部会長、元参議院議員秘書,0,1,政党役職,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,61,維新,東海ブロック,杉本 和巳♂(61),日本維新の会国会対策副委員長、元みずほ銀行行員,0,1,政党役職,比例代表,-,前,4,-,,,,,
2021-10-31,♀女性,52,維新,東海ブロック,岬 麻紀♀(52),フリーアナウンサー、元杏林大学非常勤講師,0,1,記者,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,44,国民,東海ブロック,田中 健♂(44),元東京都議会議員、元東京都大田区議会議員,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,77,自民,近畿ブロック,奥野 信亮♂(77),元総務副大臣、元衆議院法務委員長,0,1,大臣,比例代表,-,前,6,-,,,,,
2021-10-31,♂男性,47,自民,近畿ブロック,柳本 顕♂(47),元大阪市議会議員、元自民党大阪府連青年局長,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,55,自民,近畿ブロック,大串 正樹♂(55),元経済産業政務官、自民党副幹事長,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,57,自民,近畿ブロック,小林 茂樹♂(57),元国土交通政務官、元奈良県議会議員,0,1,政務官,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,51,自民,近畿ブロック,田中 英之♂(51),文部科学副大臣、元京都市議会議員,0,1,大臣,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,51,自民,近畿ブロック,宗清 皇一♂(51),復興政務官、元経済産業政務官,0,1,政務官,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,67,自民,近畿ブロック,盛山 正仁♂(67),元法務副大臣、元衆議院厚生労働委員長,0,1,大臣,比例代表,-,前,5,-,,,,,
2021-10-31,♂男性,45,自民,近畿ブロック,谷川 とむ♂(45),元総務政務官、僧侶,0,1,政務官,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,51,立民,近畿ブロック,桜井 周♂(51),元兵庫県伊丹市議会議員、立憲民主党兵庫県連代表,0,1,議員,比例代表,-,前,2,-,,,,,
2021-10-31,♂男性,50,立民,近畿ブロック,森山 浩行♂(50),元大阪府議会議員、元関西テレビ記者,0,1,議員,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,58,立民,近畿ブロック,徳永 久志♂(58),元外務政務官、元参議院議員,0,1,政務官,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,63,公明,近畿ブロック,竹内 譲♂(63),公明党政務調査会長、元厚生労働副大臣,0,1,政党役職,比例代表,-,前,6,-,,,,,
2021-10-31,♀女性,58,公明,近畿ブロック,浮島 智子♀(58),元文部科学副大臣、公明党政務調査会副会長,0,1,大臣,比例代表,-,前,4,-,,,,,
2021-10-31,♀女性,49,公明,近畿ブロック,鰐淵 洋子♀(49),文部科学政務官、元参議院議員,0,1,政務官,比例代表,-,前,2,-,,,,,
2021-10-31,♂男性,74,共産,近畿ブロック,穀田 恵二♂(74),共産党国会対策委員長、元京都市議会議員,0,1,政党役職,比例代表,-,前,10,-,,,,,
2021-10-31,♂男性,61,共産,近畿ブロック,宮本 岳志♂(61),元参議院議員、共産党中央委員,0,1,議員,比例代表,-,元,5,-,,,,,
2021-10-31,♀女性,55,維新,近畿ブロック,三木 圭恵♀(55),元兵庫県三田市議会議員、兵庫維新の会副代表,0,1,議員,比例代表,-,元,2,-,,,,,
2021-10-31,♂男性,57,維新,近畿ブロック,和田 有一朗♂(57),元兵庫県議会議員、社会福祉法人理事,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,36,維新,近畿ブロック,住吉 寛紀♂(36),元兵庫県議会議員、元三菱ＵＦＪモルガン・スタンレー証券社員,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,54,維新,近畿ブロック,掘井 健智♂(54),元兵庫県議会議員、元兵庫県加古川市議会議員,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♀女性,42,維新,近畿ブロック,堀場 幸子♀(42),アンガーマネジメント講師、元東京都特別支援教室専門員,0,1,教員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,36,維新,近畿ブロック,遠藤 良太♂(36),介護関連会社社長、元ハウステンボス社員,0,1,経営者,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,46,維新,近畿ブロック,一谷 勇一郎♂(46),介護事業会社社長、元参議院議員秘書,0,1,経営者,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,58,維新,近畿ブロック,前川 清成♂(58),元参議院議員、弁護士,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,47,維新,近畿ブロック,池畑 浩太朗♂(47),元兵庫県議会議員、元衆議院議員秘書,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,46,維新,近畿ブロック,赤木 正幸♂(46),ＩＴ会社社長、元不動産会社社長,0,1,経営者,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,36,国民,近畿ブロック,斎藤 アレックス♂(36),元衆議院議員秘書、元証券会社社員,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♀女性,44,れ新,近畿ブロック,大石 晃子♀(44),元大阪府職員,0,1,官僚,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,43,自民,中国ブロック,石橋 林太郎♂(43),元広島県議会議員、元自民党広島県連青年局長,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,71,自民,中国ブロック,小島 敏文♂(71),元厚生労働政務官、元広島県議会副議長,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♀女性,62,自民,中国ブロック,阿部 俊子♀(62),元外務副大臣、元衆議院外務委員長,0,1,大臣,比例代表,-,前,6,-,,,,,
2021-10-31,♀女性,57,自民,中国ブロック,高階 恵美子♀(57),元厚生労働副大臣、元参議院議員,0,1,大臣,比例代表,-,新,1,-,,,,,
2021-10-31,♀女性,54,自民,中国ブロック,杉田 水脈♀(54),自民党外交調査会幹事、元兵庫県西宮市職員,0,1,その他,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,63,自民,中国ブロック,畦元 将吾♂(63),自民党厚生労働部会副部会長、日本診療放射線技師連盟参与,0,1,政党役職,比例代表,-,前,2,-,,,,,
2021-10-31,♂男性,49,立民,中国ブロック,柚木 道義♂(49),元財務政務官、立憲民主党岡山県連副代表,0,1,政務官,比例代表,-,前,6,-,,,,,
2021-10-31,♂男性,58,立民,中国ブロック,湯原 俊二♂(58),立憲民主党鳥取県連副代表、元鳥取県議会議員,0,1,政党役職,比例代表,-,元,2,-,,,,,
2021-10-31,♂男性,50,公明,中国ブロック,平林 晃♂(50),元立命館大学情報理工学部教授、公明党組織局次長,0,1,教員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,55,公明,中国ブロック,日下 正喜♂(55),公明党組織局次長、公明党広島県本部事務長,0,1,その他,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,57,維新,中国ブロック,空本 誠喜♂(57),日本維新の会広島県総支部幹事長、元東芝社員,0,1,政党役職,比例代表,-,元,2,-,,,,,
2021-10-31,♂男性,69,自民,四国ブロック,山本 有二♂(69),元農林水産大臣、元衆議院予算委員長,0,1,大臣,比例代表,-,前,11,-,,,,,
2021-10-31,♂男性,63,自民,四国ブロック,平井 卓也♂(63),元デジタル大臣、元ＩＴ担当大臣,0,1,大臣,比例代表,-,前,8,-,,,,,
2021-10-31,♂男性,52,自民,四国ブロック,後藤田 正純♂(52),元自民党政務調査会長代理、元内閣府副大臣,0,1,政党役職,比例代表,-,前,8,-,,,,,
2021-10-31,♂男性,58,立民,四国ブロック,白石 洋一♂(58),立憲民主党愛媛県連代表、元日本長期信用銀行員,0,1,政党役職,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,50,公明,四国ブロック,山崎 正恭♂(50),公明党教育改革推進本部事務局次長、公明党高知県本部副幹事長,0,1,その他,比例代表,-,新,1,-,,,,,
2021-10-31,♀女性,46,維新,四国ブロック,吉田 知代♀(46),元兵庫県丹波篠山市議会議員、元損害保険会社社員,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,74,自民,九州ブロック,今村 雅弘♂(74),元復興大臣、自民党災害対策特別委員長,0,1,大臣,比例代表,-,前,9,-,,,,,
2021-10-31,♂男性,48,自民,九州ブロック,保岡 宏武♂(48),元自民党鹿児島県ふるさと創生支部長、元衆議院議員秘書,0,1,その他,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,48,自民,九州ブロック,岩田 和親♂(48),経済産業政務官、復興政務官,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,46,自民,九州ブロック,武井 俊輔♂(46),元外務政務官、元自民党青年局長代理,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,63,自民,九州ブロック,古川 康♂(63),元佐賀県知事、元総務政務官,0,1,首長,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,48,自民,九州ブロック,國場 幸之助♂(48),元外務政務官、元沖縄県議会議員,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,56,自民,九州ブロック,宮崎 政久♂(56),元法務政務官、弁護士,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,63,自民,九州ブロック,小里 泰弘♂(63),元農林水産副大臣、自民党経済成長戦略本部長,0,1,大臣,比例代表,-,前,6,-,,,,,
2021-10-31,♂男性,58,立民,九州ブロック,末次 精一♂(58),元長崎県議会議員、元衆議院議員秘書,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,55,立民,九州ブロック,吉川 元♂(55),立憲民主党国会対策委員長代理、元社民党副党首,0,1,政党役職,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,42,立民,九州ブロック,山田 勝彦♂(42),元衆議院議員秘書、障害福祉施設代表,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,51,立民,九州ブロック,稲富 修二♂(51),立憲民主党福岡県連副代表、元丸紅社員,0,1,政党役職,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,51,公明,九州ブロック,浜地 雅一♂(51),元外務政務官、弁護士,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,53,公明,九州ブロック,吉田 宣弘♂(53),公明党国会対策副委員長、元福岡県議会議員,0,1,政党役職,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,52,公明,九州ブロック,金城 泰邦♂(52),元沖縄県議会議員、元沖縄県浦添市議会議員,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♀女性,58,公明,九州ブロック,吉田 久美子♀(58),公明党女性局次長、福岡ミモザの会代表,0,1,その他,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,60,共産,九州ブロック,田村 貴昭♂(60),共産党農林水産部会長、元北九州市議会議員,0,1,政党役職,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,59,維新,九州ブロック,阿部 弘樹♂(59),医師、元福岡県議会議員,0,1,医師,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,49,維新,九州ブロック,山本 剛正♂(49),システム関連会社役員、元伊藤忠燃料社員,0,1,その他,比例代表,-,元,2,-,,,,,
2021-10-31,♂男性,44,国民,九州ブロック,長友 慎治♂(44),ＮＰＯ法人副理事長、元日向市産業支援センター長,0,1,団体役員,比例代表,-,新,1,-,,,,,
