年月,DI,未使用1,経営動向・景況感,現状・見通,変化,未使用4,ジョブカテゴリ,カウント
2018-10-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,11
2018-10-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,210
2018-10-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,645
2018-10-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,118
2018-10-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,16
2018-11-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,42
2018-11-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,314
2018-11-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,571
2018-11-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,73
2018-11-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2018-12-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,50
2018-12-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,272
2018-12-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,583
2018-12-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,83
2018-12-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,11
2019-01-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,53
2019-01-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,342
2019-01-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,561
2019-01-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,43
2019-01-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2019-02-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,58
2019-02-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,351
2019-02-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,545
2019-02-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,42
2019-02-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,5
2019-03-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,42
2019-03-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,274
2019-03-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,568
2019-03-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,105
2019-03-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,11
2019-04-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,27
2019-04-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,253
2019-04-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,613
2019-04-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,108
2019-04-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2019-05-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,42
2019-05-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,247
2019-05-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,584
2019-05-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,121
2019-05-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,5
2019-06-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,37
2019-06-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,262
2019-06-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,613
2019-06-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,89
2019-06-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2019-07-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,55
2019-07-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,410
2019-07-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,486
2019-07-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,49
2019-07-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2019-08-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,64
2019-08-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,308
2019-08-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,576
2019-08-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,52
2019-08-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2019-09-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,58
2019-09-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,316
2019-09-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,515
2019-09-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,99
2019-09-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,12
2019-10-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,44
2019-10-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,390
2019-10-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,516
2019-10-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,44
2019-10-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,5
2019-11-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,34
2019-11-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,335
2019-11-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,494
2019-11-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,125
2019-11-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,11
2019-12-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,32
2019-12-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,267
2019-12-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,588
2019-12-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,107
2019-12-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,5
2020-01-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,43
2020-01-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,272
2020-01-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,609
2020-01-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,76
2020-01-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2020-02-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,51
2020-02-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,253
2020-02-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,449
2020-02-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,225
2020-02-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,22
2020-03-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,98
2020-03-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,185
2020-03-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,364
2020-03-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,304
2020-03-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,49
2020-04-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,98
2020-04-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,186
2020-04-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,257
2020-04-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,350
2020-04-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,109
2020-05-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,85
2020-05-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,165
2020-05-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,358
2020-05-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,324
2020-05-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,68
2020-06-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,27
2020-06-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,341
2020-06-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,411
2020-06-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,205
2020-06-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,16
2020-07-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,33
2020-07-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,247
2020-07-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,484
2020-07-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,225
2020-07-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,11
2020-08-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,38
2020-08-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,297
2020-08-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,541
2020-08-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,124
2020-08-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2020-09-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,27
2020-09-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,333
2020-09-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,532
2020-09-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,108
2020-09-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2020-10-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,27
2020-10-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,293
2020-10-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,538
2020-10-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,136
2020-10-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,5
2020-11-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,22
2020-11-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,304
2020-11-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,569
2020-11-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,99
2020-11-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,6
2020-12-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,22
2020-12-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,280
2020-12-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,577
2020-12-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,115
2020-12-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,5
2021-01-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,43
2021-01-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,218
2021-01-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,553
2021-01-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,181
2021-01-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,5
2021-02-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,32
2021-02-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,366
2021-02-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,559
2021-02-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,43
2021-02-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2021-03-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,59
2021-03-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,419
2021-03-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,484
2021-03-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,32
2021-03-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,5
2021-04-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,83
2021-04-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,406
2021-04-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,450
2021-04-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,61
2021-04-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2021-05-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,80
2021-05-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,348
2021-05-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,508
2021-05-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,64
2021-05-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2021-06-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,50
2021-06-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,324
2021-06-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,547
2021-06-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,78
2021-06-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2021-07-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,43
2021-07-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,321
2021-07-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,549
2021-07-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,87
2021-07-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2021-08-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,48
2021-08-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,317
2021-08-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,575
2021-08-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,59
2021-08-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2021-09-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,59
2021-09-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,270
2021-09-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,578
2021-09-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,92
2021-09-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2021-10-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,56
2021-10-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,303
2021-10-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,562
2021-10-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,73
2021-10-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,6
2021-11-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,72
2021-11-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,344
2021-11-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,522
2021-11-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,44
2021-11-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,17
2021-12-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,59
2021-12-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,389
2021-12-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,481
2021-12-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,65
2021-12-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,5
2022-01-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,38
2022-01-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,353
2022-01-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,511
2022-01-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,98
2022-01-01,中核店舗景気判断DI,,景況感,現状,かなり明るい,,,0
2022-02-01,中核店舗景気判断DI,,景況感,現状,かなり不安,,,29
2022-02-01,中核店舗景気判断DI,,景況感,現状,やや不安,,,256
2022-02-01,中核店舗景気判断DI,,景況感,現状,変わらない,,,581
2022-02-01,中核店舗景気判断DI,,景況感,現状,やや明るい,,,128
